FEMA Lifeline,geometry,name,types,vicinity,lat,lng
"Food, Water & Shelter","{'location': {'lat': 29.9680644, 'lng': -90.0559512}, 'viewport': {'northeast': {'lat': 29.96968563029149, 'lng': -90.0546263697085}, 'southwest': {'lat': 29.9669876697085, 'lng': -90.05732433029151}}}",Robért Fresh Market,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","2222 Saint Claude Avenue, New Orleans",29.9680644,-90.0559512
"Food, Water & Shelter","{'location': {'lat': 29.950044, 'lng': -90.0994513}, 'viewport': {'northeast': {'lat': 29.9512426802915, 'lng': -90.0983491697085}, 'southwest': {'lat': 29.9485447197085, 'lng': -90.1010471302915}}}",Aeren's Supermarket,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']","2904, 3911 Washington Avenue, New Orleans",29.950044,-90.0994513
"Food, Water & Shelter","{'location': {'lat': 29.980621, 'lng': -90.0852731}, 'viewport': {'northeast': {'lat': 29.98203523029149, 'lng': -90.0838633697085}, 'southwest': {'lat': 29.9793372697085, 'lng': -90.0865613302915}}}",Terranovas Supermarket,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']","3308 Esplanade Avenue, New Orleans",29.980621,-90.0852731
"Food, Water & Shelter","{'location': {'lat': 29.9857239, 'lng': -90.0765907}, 'viewport': {'northeast': {'lat': 29.9871359302915, 'lng': -90.0752379197085}, 'southwest': {'lat': 29.9844379697085, 'lng': -90.0779358802915}}}",Fair Zone Super Market,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",New Orleans,29.9857239,-90.0765907
"Food, Water & Shelter","{'location': {'lat': 30.0041589, 'lng': -90.03689539999999}, 'viewport': {'northeast': {'lat': 30.0053807302915, 'lng': -90.0354715197085}, 'southwest': {'lat': 30.0026827697085, 'lng': -90.0381694802915}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","4525 Old Gentilly Road, New Orleans",30.0041589,-90.03689539999999
"Food, Water & Shelter","{'location': {'lat': 29.908341, 'lng': -90.0797139}, 'viewport': {'northeast': {'lat': 29.90968768029149, 'lng': -90.0786384197085}, 'southwest': {'lat': 29.90698971970849, 'lng': -90.0813363802915}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","2626 4th Street, Harvey",29.908341,-90.0797139
"Food, Water & Shelter","{'location': {'lat': 29.9284855, 'lng': -90.02844689999999}, 'viewport': {'northeast': {'lat': 29.9297560302915, 'lng': -90.02714236970849}, 'southwest': {'lat': 29.9270580697085, 'lng': -90.02984033029149}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","2900 General De Gaulle Drive, New Orleans",29.9284855,-90.02844689999999
"Food, Water & Shelter","{'location': {'lat': 29.9648283, 'lng': -90.12175239999999}, 'viewport': {'northeast': {'lat': 29.96622208029151, 'lng': -90.1204580197085}, 'southwest': {'lat': 29.96352411970851, 'lng': -90.1231559802915}}}",Jp Superette,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","2941 Eagle Street, New Orleans",29.9648283,-90.12175239999999
"Food, Water & Shelter","{'location': {'lat': 29.9544237, 'lng': -90.1256466}, 'viewport': {'northeast': {'lat': 29.9557477802915, 'lng': -90.1242658697085}, 'southwest': {'lat': 29.9530498197085, 'lng': -90.1269638302915}}}",Jake's Uptown Supermarket,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","1940 Dante Street, New Orleans",29.9544237,-90.1256466
"Food, Water & Shelter","{'location': {'lat': 29.9038394, 'lng': -90.0531225}, 'viewport': {'northeast': {'lat': 29.9052374802915, 'lng': -90.0516655697085}, 'southwest': {'lat': 29.9025395197085, 'lng': -90.05436353029151}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","1900 Lafayette Street #7, Gretna",29.9038394,-90.0531225
"Food, Water & Shelter","{'location': {'lat': 29.9327646, 'lng': -90.00327860000002}, 'viewport': {'northeast': {'lat': 29.9338158302915, 'lng': -90.0021046197085}, 'southwest': {'lat': 29.9311178697085, 'lng': -90.00480258029152}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","4840 General Meyer Avenue, New Orleans",29.9327646,-90.00327860000002
"Food, Water & Shelter","{'location': {'lat': 29.90308599999999, 'lng': -90.0293255}, 'viewport': {'northeast': {'lat': 29.90444088029149, 'lng': -90.0280545697085}, 'southwest': {'lat': 29.90174291970849, 'lng': -90.03075253029151}}}",Family Dollar,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']","601 Terry Parkway, Gretna",29.90308599999999,-90.0293255
"Food, Water & Shelter","{'location': {'lat': 29.98712440000001, 'lng': -90.140633}, 'viewport': {'northeast': {'lat': 29.9884710802915, 'lng': -90.13923051970849}, 'southwest': {'lat': 29.9857731197085, 'lng': -90.1419284802915}}}",Canseco's Metairie Market,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","1519 Metairie Road, Metairie",29.98712440000001,-90.140633
Health & Medical,"{'location': {'lat': 29.9177486, 'lng': -90.1280718}, 'viewport': {'northeast': {'lat': 29.91882803029149, 'lng': -90.1265751197085}, 'southwest': {'lat': 29.9161300697085, 'lng': -90.12927308029151}}}",Children's Hospital New Orleans,"['hospital', 'point_of_interest', 'establishment']","200 Henry Clay Avenue, New Orleans",29.9177486,-90.1280718
Health & Medical,"{'location': {'lat': 29.8917868, 'lng': -90.0955094}, 'viewport': {'northeast': {'lat': 29.8931362802915, 'lng': -90.09415391970849}, 'southwest': {'lat': 29.8904383197085, 'lng': -90.09685188029151}}}",West Jefferson Medical Center,"['hospital', 'point_of_interest', 'establishment']","1101 Medical Center Boulevard, Marrero",29.8917868,-90.0955094
Health & Medical,"{'location': {'lat': 29.9556817, 'lng': -90.07583009999999}, 'viewport': {'northeast': {'lat': 29.9567641302915, 'lng': -90.07433826970849}, 'southwest': {'lat': 29.9540661697085, 'lng': -90.0770362302915}}}",Tulane Medical Center,"['hospital', 'point_of_interest', 'establishment']","1415 Tulane Avenue, New Orleans",29.9556817,-90.07583009999999
Health & Medical,"{'location': {'lat': 29.9266229, 'lng': -90.0928673}, 'viewport': {'northeast': {'lat': 29.9281829802915, 'lng': -90.09162541970849}, 'southwest': {'lat': 29.9254850197085, 'lng': -90.09432338029151}}}",Internal Medicine Specialist Inc.,"['hospital', 'health', 'point_of_interest', 'establishment']","3525 Prytania Street, New Orleans",29.9266229,-90.0928673
Health & Medical,"{'location': {'lat': 29.9177892, 'lng': -90.1276848}, 'viewport': {'northeast': {'lat': 29.9189211302915, 'lng': -90.12621956970848}, 'southwest': {'lat': 29.9162231697085, 'lng': -90.1289175302915}}}",CHNOLA,"['hospital', 'point_of_interest', 'establishment']","5720, 200 Henry Clay Avenue, New Orleans",29.9177892,-90.1276848
Health & Medical,"{'location': {'lat': 29.9395701, 'lng': -90.1066123}, 'viewport': {'northeast': {'lat': 29.9410674302915, 'lng': -90.10525341970849}, 'southwest': {'lat': 29.9383694697085, 'lng': -90.1079513802915}}}",Planned Parenthood - New Orleans Health Center,"['hospital', 'point_of_interest', 'establishment']","4636 South Claiborne Avenue Ste 100, New Orleans",29.9395701,-90.1066123
Health & Medical,"{'location': {'lat': 29.9372464, 'lng': -90.1042447}, 'viewport': {'northeast': {'lat': 29.9389770802915, 'lng': -90.10312861970849}, 'southwest': {'lat': 29.9362791197085, 'lng': -90.10582658029149}}}",Ochsner Baptist,"['hospital', 'point_of_interest', 'establishment']","2700 Napoleon Avenue, New Orleans",29.9372464,-90.1042447
Health & Medical,"{'location': {'lat': 29.8906192, 'lng': -90.09453719999999}, 'viewport': {'northeast': {'lat': 29.8919597302915, 'lng': -90.09332211970849}, 'southwest': {'lat': 29.8892617697085, 'lng': -90.09602008029151}}}",Heart Clinic Louisiana,"['hospital', 'point_of_interest', 'establishment']","1111 Medical Center Boulevard, Marrero",29.8906192,-90.09453719999999
Health & Medical,"{'location': {'lat': 29.9372263, 'lng': -90.07719580000001}, 'viewport': {'northeast': {'lat': 29.9385346302915, 'lng': -90.07577301970849}, 'southwest': {'lat': 29.9358366697085, 'lng': -90.07847098029151}}}",Center for Restorative Breast Surgery,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","1717 Saint Charles Avenue, New Orleans",29.9372263,-90.07719580000001
Health & Medical,"{'location': {'lat': 29.924955, 'lng': -90.093254}, 'viewport': {'northeast': {'lat': 29.9261702302915, 'lng': -90.09185171970849}, 'southwest': {'lat': 29.9234722697085, 'lng': -90.09454968029151}}}",Curahealth New Orleans,"['hospital', 'point_of_interest', 'establishment']","3601 Coliseum Street, New Orleans",29.924955,-90.093254
Health & Medical,"{'location': {'lat': 29.960785, 'lng': -90.14467189999999}, 'viewport': {'northeast': {'lat': 29.9621080802915, 'lng': -90.1435593197085}, 'southwest': {'lat': 29.9594101197085, 'lng': -90.14625728029151}}}","Luis Teixeira, MD","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","1514 Jefferson Highway, Jefferson",29.960785,-90.14467189999999
Health & Medical,"{'location': {'lat': 29.956131, 'lng': -90.07497269999999}, 'viewport': {'northeast': {'lat': 29.9574742302915, 'lng': -90.0737402197085}, 'southwest': {'lat': 29.9547762697085, 'lng': -90.0764381802915}}}",Tulane Cancer Center,"['hospital', 'point_of_interest', 'establishment']","150 South Liberty Street, New Orleans",29.956131,-90.07497269999999
Health & Medical,"{'location': {'lat': 29.9557828, 'lng': -90.0762827}, 'viewport': {'northeast': {'lat': 29.9568090802915, 'lng': -90.07464511970849}, 'southwest': {'lat': 29.9541111197085, 'lng': -90.0773430802915}}}",Fresenius Medical Care at Tulane Acutes,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","1415 Tulane Avenue (hc25), New Orleans",29.9557828,-90.0762827
Health & Medical,"{'location': {'lat': 29.975359, 'lng': -90.0970699}, 'viewport': {'northeast': {'lat': 29.9765667302915, 'lng': -90.0958473197085}, 'southwest': {'lat': 29.9738687697085, 'lng': -90.09854528029152}}}",DaVita Crescent City Dialysis Center,"['hospital', 'health', 'point_of_interest', 'establishment']","3909 Bienville Street Ste 1b, New Orleans",29.975359,-90.0970699
Health & Medical,"{'location': {'lat': 29.962809, 'lng': -90.1530135}, 'viewport': {'northeast': {'lat': 29.9641562802915, 'lng': -90.15166456970849}, 'southwest': {'lat': 29.9614583197085, 'lng': -90.15436253029151}}}",Ochsner Extended Care Hospital,"['hospital', 'health', 'point_of_interest', 'establishment']","2614 Jefferson Highway, New Orleans",29.962809,-90.1530135
Health & Medical,"{'location': {'lat': 29.9177892, 'lng': -90.12768489999999}, 'viewport': {'northeast': {'lat': 29.9189211302915, 'lng': -90.1262196197085}, 'southwest': {'lat': 29.9162231697085, 'lng': -90.1289175802915}}}",LSU Healthcare Network,"['hospital', 'point_of_interest', 'establishment']","200 Henry Clay Avenue, New Orleans",29.9177892,-90.12768489999999
Health & Medical,"{'location': {'lat': 29.89340499999999, 'lng': -90.101018}, 'viewport': {'northeast': {'lat': 29.8949262302915, 'lng': -90.09968526970849}, 'southwest': {'lat': 29.8922282697085, 'lng': -90.1023832302915}}}","Jefferson Parish Human Services Authority, West Jefferson Health Center","['hospital', 'health', 'point_of_interest', 'establishment']","5001 Westbank Expressway, Marrero",29.89340499999999,-90.101018
Health & Medical,"{'location': {'lat': 29.9725706, 'lng': -90.0969835}, 'viewport': {'northeast': {'lat': 29.9738161802915, 'lng': -90.0957325697085}, 'southwest': {'lat': 29.9711182197085, 'lng': -90.09843053029151}}}","Willis and Buckley, APC","['insurance_agency', 'lawyer', 'hospital', 'car_repair', 'health', 'point_of_interest', 'establishment']","3723 Canal Street, New Orleans",29.9725706,-90.0969835
Health & Medical,"{'location': {'lat': 29.95957689999999, 'lng': -90.0770127}, 'viewport': {'northeast': {'lat': 29.96094558029149, 'lng': -90.0756921697085}, 'southwest': {'lat': 29.95824761970849, 'lng': -90.07839013029151}}}",Family Asthma Allergy,"['hospital', 'point_of_interest', 'establishment']",New Orleans,29.95957689999999,-90.0770127
Health & Medical,"{'location': {'lat': 29.96666500000001, 'lng': -90.0894381}, 'viewport': {'northeast': {'lat': 29.96807138029151, 'lng': -90.08803706970849}, 'southwest': {'lat': 29.96537341970851, 'lng': -90.0907350302915}}}",New Orleans Center for Clinical Research,"['hospital', 'point_of_interest', 'establishment']","2820 Canal Street, New Orleans",29.96666500000001,-90.0894381
Health & Medical,"{'location': {'lat': 29.937739, 'lng': -90.1037042}, 'viewport': {'northeast': {'lat': 29.9392096802915, 'lng': -90.10236716970849}, 'southwest': {'lat': 29.9365117197085, 'lng': -90.10506513029149}}}","Jim Jones, MD","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","2700 Napoleon Avenue, New Orleans",29.937739,-90.1037042
Health & Medical,"{'location': {'lat': 29.9257745, 'lng': -90.0923462}, 'viewport': {'northeast': {'lat': 29.9270322802915, 'lng': -90.0913130197085}, 'southwest': {'lat': 29.9243343197085, 'lng': -90.0940109802915}}}",DaVita New Orleans Uptown Dialysis,"['hospital', 'health', 'point_of_interest', 'establishment']","1401 Foucher Street # 4, New Orleans",29.9257745,-90.0923462
Health & Medical,"{'location': {'lat': 29.9112907, 'lng': -90.0551548}, 'viewport': {'northeast': {'lat': 29.9126687802915, 'lng': -90.0537519697085}, 'southwest': {'lat': 29.9099708197085, 'lng': -90.0564499302915}}}",Gretna Medical Center,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","1221 Amelia Street, Gretna",29.9112907,-90.0551548
Health & Medical,"{'location': {'lat': 29.9556364, 'lng': -90.0758475}, 'viewport': {'northeast': {'lat': 29.9567358802915, 'lng': -90.0744275197085}, 'southwest': {'lat': 29.9540379197085, 'lng': -90.0771254802915}}}",Tulane Center for Abdominal Transplant,"['hospital', 'point_of_interest', 'establishment']","1415 Tulane Avenue 7th Floor, New Orleans",29.9556364,-90.0758475
Health & Medical,"{'location': {'lat': 29.9525176, 'lng': -90.07707599999999}, 'viewport': {'northeast': {'lat': 29.95393803029149, 'lng': -90.0756900197085}, 'southwest': {'lat': 29.9512400697085, 'lng': -90.07838798029151}}}",LSU PMR,"['hospital', 'point_of_interest', 'establishment']","1900 Perdido Street, New Orleans",29.9525176,-90.07707599999999
Health & Medical,"{'location': {'lat': 29.9512191, 'lng': -90.07807869999999}, 'viewport': {'northeast': {'lat': 29.9526595802915, 'lng': -90.07670331970849}, 'southwest': {'lat': 29.9499616197085, 'lng': -90.0794012802915}}}",Louisiana Medica Co Llc,"['hospital', 'point_of_interest', 'establishment']","1450 Poydras Street, New Orleans",29.9512191,-90.07807869999999
Health & Medical,"{'location': {'lat': 29.9549345, 'lng': -90.0769392}, 'viewport': {'northeast': {'lat': 29.9563283802915, 'lng': -90.0757792197085}, 'southwest': {'lat': 29.9536304197085, 'lng': -90.0784771802915}}}",Tulane Pediatrics,"['hospital', 'point_of_interest', 'establishment']","275 Lasalle Street, New Orleans",29.9549345,-90.0769392
Health & Medical,"{'location': {'lat': 29.9587601, 'lng': -90.0624789}, 'viewport': {'northeast': {'lat': 29.9601415802915, 'lng': -90.0611801697085}, 'southwest': {'lat': 29.9574436197085, 'lng': -90.06387813029151}}}",Newco Women's Medical Center LLC,"['hospital', 'point_of_interest', 'establishment']","828 Chartres Street, New Orleans",29.9587601,-90.0624789
Health & Medical,"{'location': {'lat': 29.95729619999999, 'lng': -90.0832621}, 'viewport': {'northeast': {'lat': 29.9586128802915, 'lng': -90.08176956970848}, 'southwest': {'lat': 29.9559149197085, 'lng': -90.0844675302915}}}",LSU Health New Orleans,"['hospital', 'point_of_interest', 'establishment']","433 Bolivar Street, New Orleans",29.95729619999999,-90.0832621
Health & Medical,"{'location': {'lat': 29.95983609999999, 'lng': -90.0821885}, 'viewport': {'northeast': {'lat': 29.96108308029149, 'lng': -90.0809498197085}, 'southwest': {'lat': 29.9583851197085, 'lng': -90.0836477802915}}}",University Medical Center,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","2000 Canal Street, New Orleans",29.95983609999999,-90.0821885
Health & Medical,"{'location': {'lat': 29.9605673, 'lng': -90.081392}, 'viewport': {'northeast': {'lat': 29.9615097802915, 'lng': -90.07941061970848}, 'southwest': {'lat': 29.9588118197085, 'lng': -90.0821085802915}}}",Hospital,"['hospital', 'point_of_interest', 'establishment']","2000 Canal Street, New Orleans",29.9605673,-90.081392
Health & Medical,"{'location': {'lat': 29.9566154, 'lng': -90.08488779999999}, 'viewport': {'northeast': {'lat': 29.9577579302915, 'lng': -90.08366096970849}, 'southwest': {'lat': 29.9550599697085, 'lng': -90.0863589302915}}}",LSU Medical Center,"['hospital', 'point_of_interest', 'establishment']","2021 Perdido Street, New Orleans",29.9566154,-90.08488779999999
